Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.21825	1	0	9	-103.942
0.21825	1	0	7	-105.172
0.218268	1	0	4	-104.992
0.218268	1	0	5	-113.661
0.218268	1	0	6	-88.7899
0.218268	1	0	1	-126.777
0.218268	1	0	2	-127.893
0.218268	1	0	3	-130.147
0.218268	1	0	8	-112.04
0.218268	1	0	9	-103.938
0.218268	1	0	7	-105.172
0.2185	1	0	4	-104.879
0.2185	1	0	5	-113.736
0.2185	1	0	6	-88.8076
0.2185	1	0	1	-126.726
0.2185	1	0	2	-127.845
0.2185	1	0	3	-130.042
0.2185	1	0	8	-111.941
0.2185	1	0	9	-103.988
0.2185	1	0	7	-105.172
0.218518	1	0	4	-104.859
0.218518	1	0	5	-113.716
0.218518	1	0	6	-88.8125
0.218518	1	0	1	-126.732
0.218518	1	0	2	-127.834
0.218518	1	0	3	-130.036
0.218518	1	0	8	-111.922
0.218518	1	0	9	-104.003
0.218518	1	0	7	-105.172
0.22	1	0	4	-104.66
0.22	1	0	5	-113.756
0.22	1	0	6	-88.8855
0.22	1	0	1	-126.511
0.22	1	0	2	-127.73
0.22	1	0	3	-130.091
0.22	1	0	8	-112.152
0.22	1	0	9	-103.98
0.22	1	0	7	-105.172
0.22075	1	0	4	-104.819
0.22075	1	0	5	-113.643
0.22075	1	0	6	-88.7422
0.22075	1	0	1	-126.501
0.22075	1	0	2	-127.557
0.22075	1	0	3	-130.154
0.22075	1	0	8	-112.267
0.22075	1	0	9	-103.817
0.22075	1	0	7	-105.172
0.221	1	0	4	-104.772
0.221	1	0	5	-113.726
0.221	1	0	6	-88.7195
0.221	1	0	1	-126.535
0.221	1	0	2	-127.526
0.221	1	0	3	-130.194
0.221	1	0	8	-112.261
0.221	1	0	9	-103.845
0.221	1	0	7	-105.172
0.2225	1	0	4	-104.764
0.2225	1	0	5	-113.611
0.2225	1	0	6	-88.9359
0.2225	1	0	1	-126.599
0.2225	1	0	2	-127.216
0.2225	1	0	3	-130.219
0.2225	1	0	8	-112.405
0.2225	1	0	9	-103.822
0.2225	1	0	7	-105.172
0.222518	1	0	4	-104.761
0.222518	1	0	5	-113.61
0.222518	1	0	6	-88.9434
0.222518	1	0	1	-126.595
0.222518	1	0	2	-127.207
0.222518	1	0	3	-130.251
0.222518	1	0	8	-112.407
0.222518	1	0	9	-103.795
0.222518	1	0	7	-105.172
0.22325	1	0	4	-104.645
0.22325	1	0	5	-113.71
0.22325	1	0	6	-88.9354
0.22325	1	0	1	-126.654
0.22325	1	0	2	-127.191
0.22325	1	0	3	-130.314
0.22325	1	0	8	-112.355
0.22325	1	0	9	-103.657
0.22325	1	0	7	-105.172
0.2235	1	0	4	-104.699
0.2235	1	0	5	-113.741
0.2235	1	0	6	-88.9056
0.2235	1	0	1	-126.638
0.2235	1	0	2	-127.08
0.2235	1	0	3	-130.267
0.2235	1	0	8	-112.299
0.2235	1	0	9	-103.732
0.2235	1	0	7	-105.172
0.225	1	0	4	-104.713
0.225	1	0	5	-113.685
0.225	1	0	6	-88.7225
0.225	1	0	1	-126.501
0.225	1	0	2	-127.204
0.225	1	0	3	-130.054
0.225	1	0	8	-112.24
0.225	1	0	9	-103.882
0.225	1	0	7	-105.172
0.225018	1	0	4	-104.699
0.225018	1	0	5	-113.673
0.225018	1	0	6	-88.7181
0.225018	1	0	1	-126.488
0.225018	1	0	2	-127.2
0.225018	1	0	3	-130.053
0.225018	1	0	8	-112.258
0.225018	1	0	9	-103.88
0.225018	1	0	7	-105.172
0.22575	1	0	4	-104.581
0.22575	1	0	5	-113.657
0.22575	1	0	6	-88.9018
0.22575	1	0	1	-126.37
0.22575	1	0	2	-127.173
0.22575	1	0	3	-130.16
0.22575	1	0	8	-112.383
0.22575	1	0	9	-103.982
0.22575	1	0	7	-105.172
0.226	1	0	4	-104.58
0.226	1	0	5	-113.665
0.226	1	0	6	-88.9983
0.226	1	0	1	-126.367
0.226	1	0	2	-127.153
0.226	1	0	3	-130.207
0.226	1	0	8	-112.427
0.226	1	0	9	-104.063
0.226	1	0	7	-105.172
0.2275	1	0	4	-104.481
0.2275	1	0	5	-113.632
0.2275	1	0	6	-88.9806
0.2275	1	0	1	-126.096
0.2275	1	0	2	-127.26
0.2275	1	0	3	-130.515
0.2275	1	0	8	-112.536
0.2275	1	0	9	-104.307
0.2275	1	0	7	-105.172
0.227518	1	0	4	-104.489
0.227518	1	0	5	-113.648
0.227518	1	0	6	-88.9652
0.227518	1	0	1	-126.098
0.227518	1	0	2	-127.261
0.227518	1	0	3	-130.493
0.227518	1	0	8	-112.551
0.227518	1	0	9	-104.312
0.227518	1	0	7	-105.172
0.22775	1	0	4	-104.496
0.22775	1	0	5	-113.611
0.22775	1	0	6	-88.9456
0.22775	1	0	1	-126.175
0.22775	1	0	2	-127.311
0.22775	1	0	3	-130.411
0.22775	1	0	8	-112.575
0.22775	1	0	9	-104.217
0.22775	1	0	7	-105.172
0.227768	1	0	4	-104.487
0.227768	1	0	5	-113.588
0.227768	1	0	6	-88.9373
0.227768	1	0	1	-126.176
0.227768	1	0	2	-127.309
0.227768	1	0	3	-130.422
0.227768	1	0	8	-112.57
0.227768	1	0	9	-104.198
0.227768	1	0	7	-105.172
0.22825	1	0	4	-104.52
0.22825	1	0	5	-113.621
0.22825	1	0	6	-88.9255
0.22825	1	0	1	-126.111
0.22825	1	0	2	-127.322
0.22825	1	0	3	-130.461
0.22825	1	0	8	-112.631
0.22825	1	0	9	-104.319
0.22825	1	0	7	-105.172
0.2285	1	0	4	-104.432
0.2285	1	0	5	-113.604
0.2285	1	0	6	-88.8509
0.2285	1	0	1	-126.115
0.2285	1	0	2	-127.404
0.2285	1	0	3	-130.436
0.2285	1	0	8	-112.679
0.2285	1	0	9	-104.355
0.2285	1	0	7	-105.172
0.23	1	0	4	-104.383
0.23	1	0	5	-113.586
0.23	1	0	6	-88.803
0.23	1	0	1	-125.833
0.23	1	0	2	-127.251
0.23	1	0	3	-130.641
0.23	1	0	8	-112.775
0.23	1	0	9	-104.273
0.23	1	0	7	-105.172
0.230018	1	0	4	-104.398
0.230018	1	0	5	-113.609
0.230018	1	0	6	-88.7843
0.230018	1	0	1	-125.811
0.230018	1	0	2	-127.245
0.230018	1	0	3	-130.61
0.230018	1	0	8	-112.767
0.230018	1	0	9	-104.263
0.230018	1	0	7	-105.172
0.23025	1	0	4	-104.429
0.23025	1	0	5	-113.694
0.23025	1	0	6	-88.8459
0.23025	1	0	1	-125.875
0.23025	1	0	2	-127.205
0.23025	1	0	3	-130.721
0.23025	1	0	8	-112.711
0.23025	1	0	9	-104.272
0.23025	1	0	7	-105.172
0.230268	1	0	4	-104.413
0.230268	1	0	5	-113.703
0.230268	1	0	6	-88.8852
0.230268	1	0	1	-125.879
0.230268	1	0	2	-127.219
0.230268	1	0	3	-130.693
0.230268	1	0	8	-112.73
0.230268	1	0	9	-104.264
0.230268	1	0	7	-105.172
0.2305	1	0	4	-104.319
0.2305	1	0	5	-113.639
0.2305	1	0	6	-88.8946
0.2305	1	0	1	-125.911
0.2305	1	0	2	-127.185
0.2305	1	0	3	-130.69
0.2305	1	0	8	-112.733
0.2305	1	0	9	-104.291
0.2305	1	0	7	-105.172
0.230518	1	0	4	-104.328
0.230518	1	0	5	-113.627
0.230518	1	0	6	-88.8881
0.230518	1	0	1	-125.914
0.230518	1	0	2	-127.19
0.230518	1	0	3	-130.671
0.230518	1	0	8	-112.726
0.230518	1	0	9	-104.31
0.230518	1	0	7	-105.172
0.230536	1	0	4	-104.317
0.230536	1	0	5	-113.635
0.230536	1	0	6	-88.8961
0.230536	1	0	1	-125.928
0.230536	1	0	2	-127.19
0.230536	1	0	3	-130.681
0.230536	1	0	8	-112.74
0.230536	1	0	9	-104.278
0.230536	1	0	7	-105.172
0.23075	1	0	4	-104.384
0.23075	1	0	5	-113.663
0.23075	1	0	6	-88.9371
0.23075	1	0	1	-125.967
0.23075	1	0	2	-127.226
0.23075	1	0	3	-130.642
0.23075	1	0	8	-112.776
0.23075	1	0	9	-104.316
0.23075	1	0	7	-105.172
0.231	1	0	4	-104.471
0.231	1	0	5	-113.534
0.231	1	0	6	-88.9821
0.231	1	0	1	-126.061
0.231	1	0	2	-127.227
0.231	1	0	3	-130.694
0.231	1	0	8	-112.689
0.231	1	0	9	-104.368
0.231	1	0	7	-105.172
0.2325	1	0	4	-104.825
0.2325	1	0	5	-113.38
0.2325	1	0	6	-88.9016
0.2325	1	0	1	-126.107
0.2325	1	0	2	-127.411
0.2325	1	0	3	-130.549
0.2325	1	0	8	-112.769
0.2325	1	0	9	-104.285
0.2325	1	0	7	-105.172
0.23325	1	0	4	-104.671
0.23325	1	0	5	-113.243
0.23325	1	0	6	-88.9557
0.23325	1	0	1	-126.073
0.23325	1	0	2	-127.494
0.23325	1	0	3	-130.471
0.23325	1	0	8	-112.645
0.23325	1	0	9	-104.498
0.23325	1	0	7	-105.172
0.2335	1	0	4	-104.724
0.2335	1	0	5	-113.276
0.2335	1	0	6	-88.9797
0.2335	1	0	1	-126.061
0.2335	1	0	2	-127.405
0.2335	1	0	3	-130.525
0.2335	1	0	8	-112.628
0.2335	1	0	9	-104.521
0.2335	1	0	7	-105.172
0.235	1	0	4	-104.751
0.235	1	0	5	-113.144
0.235	1	0	6	-88.9285
0.235	1	0	1	-125.912
0.235	1	0	2	-127.197
0.235	1	0	3	-130.389
0.235	1	0	8	-112.687
0.235	1	0	9	-104.508
0.235	1	0	7	-105.172
0.235018	1	0	4	-104.741
0.235018	1	0	5	-113.168
0.235018	1	0	6	-88.907
0.235018	1	0	1	-125.904
0.235018	1	0	2	-127.181
0.235018	1	0	3	-130.397
0.235018	1	0	8	-112.685
0.235018	1	0	9	-104.509
0.235018	1	0	7	-105.172
0.235232	1	0	4	-104.746
0.235232	1	0	5	-113.181
0.235232	1	0	6	-88.9221
0.235232	1	0	1	-125.945
0.235232	1	0	2	-127.15
0.235232	1	0	3	-130.358
0.235232	1	0	8	-112.745
0.235232	1	0	9	-104.549
0.235232	1	0	7	-105.172
0.23525	1	0	4	-104.742
0.23525	1	0	5	-113.168
0.23525	1	0	6	-88.9123
0.23525	1	0	1	-125.961
0.23525	1	0	2	-127.138
0.23525	1	0	3	-130.354
0.23525	1	0	8	-112.745
0.23525	1	0	9	-104.531
0.23525	1	0	7	-105.172
0.235268	1	0	4	-104.752
0.235268	1	0	5	-113.162
0.235268	1	0	6	-88.9186
0.235268	1	0	1	-125.978
0.235268	1	0	2	-127.142
0.235268	1	0	3	-130.362
0.235268	1	0	8	-112.718
0.235268	1	0	9	-104.521
0.235268	1	0	7	-105.172
0.2355	1	0	4	-104.693
0.2355	1	0	5	-113.168
0.2355	1	0	6	-88.8477
0.2355	1	0	1	-126.03
0.2355	1	0	2	-127.195
0.2355	1	0	3	-130.343
0.2355	1	0	8	-112.656
0.2355	1	0	9	-104.651
0.2355	1	0	7	-105.172
0.235518	1	0	4	-104.698
0.235518	1	0	5	-113.181
0.235518	1	0	6	-88.8573
0.235518	1	0	1	-126.025
0.235518	1	0	2	-127.197
0.235518	1	0	3	-130.352
0.235518	1	0	8	-112.691
0.235518	1	0	9	-104.629
0.235518	1	0	7	-105.172
0.23575	1	0	4	-104.749
0.23575	1	0	5	-113.087
0.23575	1	0	6	-88.7941
0.23575	1	0	1	-125.999
0.23575	1	0	2	-127.261
0.23575	1	0	3	-130.375
0.23575	1	0	8	-112.659
0.23575	1	0	9	-104.676
0.23575	1	0	7	-105.172
0.236	1	0	4	-104.813
0.236	1	0	5	-113.101
0.236	1	0	6	-88.7344
0.236	1	0	1	-126.017
0.236	1	0	2	-127.256
0.236	1	0	3	-130.318
0.236	1	0	8	-112.74
0.236	1	0	9	-104.622
0.236	1	0	7	-105.172
0.2375	1	0	4	-104.792
0.2375	1	0	5	-113.167
0.2375	1	0	6	-88.6081
0.2375	1	0	1	-125.745
0.2375	1	0	2	-127.226
0.2375	1	0	3	-130.576
0.2375	1	0	8	-112.841
0.2375	1	0	9	-104.521
0.2375	1	0	7	-105.172
0.237536	1	0	4	-104.775
0.237536	1	0	5	-113.138
0.237536	1	0	6	-88.6055
0.237536	1	0	1	-125.756
0.237536	1	0	2	-127.243
0.237536	1	0	3	-130.576
0.237536	1	0	8	-112.816
0.237536	1	0	9	-104.524
0.237536	1	0	7	-105.172
0.237571	1	0	4	-104.789
0.237571	1	0	5	-113.121
0.237571	1	0	6	-88.6078
0.237571	1	0	1	-125.75
0.237571	1	0	2	-127.248
0.237571	1	0	3	-130.616
0.237571	1	0	8	-112.827
0.237571	1	0	9	-104.536
0.237571	1	0	7	-105.172
0.237589	1	0	4	-104.801
0.237589	1	0	5	-113.111
0.237589	1	0	6	-88.6175
0.237589	1	0	1	-125.735
0.237589	1	0	2	-127.255
0.237589	1	0	3	-130.602
0.237589	1	0	8	-112.851
0.237589	1	0	9	-104.514
0.237589	1	0	7	-105.172
0.23825	1	0	4	-104.904
0.23825	1	0	5	-113.091
0.23825	1	0	6	-88.6087
0.23825	1	0	1	-125.814
0.23825	1	0	2	-127.245
0.23825	1	0	3	-130.53
0.23825	1	0	8	-112.905
0.23825	1	0	9	-104.375
0.23825	1	0	7	-105.172
0.2385	1	0	4	-104.904
0.2385	1	0	5	-113.156
0.2385	1	0	6	-88.6357
0.2385	1	0	1	-125.783
0.2385	1	0	2	-127.26
0.2385	1	0	3	-130.584
0.2385	1	0	8	-112.901
0.2385	1	0	9	-104.435
0.2385	1	0	7	-105.172
0.24	1	0	4	-104.74
0.24	1	0	5	-113.253
0.24	1	0	6	-88.5442
0.24	1	0	1	-125.853
0.24	1	0	2	-126.994
0.24	1	0	3	-130.439
0.24	1	0	8	-112.874
0.24	1	0	9	-104.465
0.24	1	0	7	-105.172
0.24025	1	0	4	-104.71
0.24025	1	0	5	-113.264
0.24025	1	0	6	-88.5414
0.24025	1	0	1	-125.79
0.24025	1	0	2	-126.979
0.24025	1	0	3	-130.49
0.24025	1	0	8	-112.893
0.24025	1	0	9	-104.526
0.24025	1	0	7	-105.172
0.240268	1	0	4	-104.718
0.240268	1	0	5	-113.264
0.240268	1	0	6	-88.5227
0.240268	1	0	1	-125.813
0.240268	1	0	2	-126.981
0.240268	1	0	3	-130.5
0.240268	1	0	8	-112.9
0.240268	1	0	9	-104.519
0.240268	1	0	7	-105.172
0.24075	1	0	4	-104.715
0.24075	1	0	5	-113.357
0.24075	1	0	6	-88.7309
0.24075	1	0	1	-125.832
0.24075	1	0	2	-126.943
0.24075	1	0	3	-130.5
0.24075	1	0	8	-112.859
0.24075	1	0	9	-104.627
0.24075	1	0	7	-105.172
0.241	1	0	4	-104.734
0.241	1	0	5	-113.274
0.241	1	0	6	-88.737
0.241	1	0	1	-125.96
0.241	1	0	2	-126.894
0.241	1	0	3	-130.41
0.241	1	0	8	-112.802
0.241	1	0	9	-104.677
0.241	1	0	7	-105.172
0.2425	1	0	4	-104.686
0.2425	1	0	5	-113.341
0.2425	1	0	6	-88.7386
0.2425	1	0	1	-125.89
0.2425	1	0	2	-126.842
0.2425	1	0	3	-130.653
0.2425	1	0	8	-112.857
0.2425	1	0	9	-105.098
0.2425	1	0	7	-105.172
0.242518	1	0	4	-104.672
0.242518	1	0	5	-113.338
0.242518	1	0	6	-88.7291
0.242518	1	0	1	-125.907
0.242518	1	0	2	-126.846
0.242518	1	0	3	-130.646
0.242518	1	0	8	-112.858
0.242518	1	0	9	-105.112
0.242518	1	0	7	-105.172
0.243	1	0	4	-104.774
0.243	1	0	5	-113.272
0.243	1	0	6	-88.915
0.243	1	0	1	-125.973
0.243	1	0	2	-126.902
0.243	1	0	3	-130.579
0.243	1	0	8	-112.874
0.243	1	0	9	-105.049
0.243	1	0	7	-105.172
0.243018	1	0	4	-104.74
0.243018	1	0	5	-113.285
0.243018	1	0	6	-88.8796
0.243018	1	0	1	-125.97
0.243018	1	0	2	-126.885
0.243018	1	0	3	-130.578
0.243018	1	0	8	-112.884
0.243018	1	0	9	-105.06
0.243018	1	0	7	-105.172
0.24325	1	0	4	-104.702
0.24325	1	0	5	-113.312
0.24325	1	0	6	-88.9238
0.24325	1	0	1	-125.927
0.24325	1	0	2	-126.795
0.24325	1	0	3	-130.623
0.24325	1	0	8	-112.874
0.24325	1	0	9	-104.956
0.24325	1	0	7	-105.172
0.2435	1	0	4	-104.806
0.2435	1	0	5	-113.334
0.2435	1	0	6	-89.0398
0.2435	1	0	1	-125.93
0.2435	1	0	2	-126.75
0.2435	1	0	3	-130.662
0.2435	1	0	8	-112.92
0.2435	1	0	9	-104.969
0.2435	1	0	7	-105.172
0.245	1	0	4	-104.8
0.245	1	0	5	-113.232
0.245	1	0	6	-89.0102
0.245	1	0	1	-125.846
0.245	1	0	2	-126.86
0.245	1	0	3	-130.824
0.245	1	0	8	-112.775
0.245	1	0	9	-105.099
0.245	1	0	7	-105.172
0.245018	1	0	4	-104.784
0.245018	1	0	5	-113.248
0.245018	1	0	6	-89.0048
0.245018	1	0	1	-125.863
0.245018	1	0	2	-126.86
0.245018	1	0	3	-130.821
0.245018	1	0	8	-112.767
0.245018	1	0	9	-105.113
0.245018	1	0	7	-105.172
0.24575	1	0	4	-104.65
0.24575	1	0	5	-113.169
0.24575	1	0	6	-88.8268
0.24575	1	0	1	-125.835
0.24575	1	0	2	-126.881
0.24575	1	0	3	-130.723
0.24575	1	0	8	-112.651
0.24575	1	0	9	-105.13
0.24575	1	0	7	-105.172
0.246	1	0	4	-104.6
0.246	1	0	5	-113.073
0.246	1	0	6	-88.8338
0.246	1	0	1	-125.925
0.246	1	0	2	-126.948
0.246	1	0	3	-130.675
0.246	1	0	8	-112.623
0.246	1	0	9	-105.147
0.246	1	0	7	-105.172
0.2475	1	0	4	-104.698
0.2475	1	0	5	-112.968
0.2475	1	0	6	-88.6529
0.2475	1	0	1	-125.976
0.2475	1	0	2	-126.778
0.2475	1	0	3	-130.572
0.2475	1	0	8	-112.641
0.2475	1	0	9	-105.055
0.2475	1	0	7	-105.172
0.247518	1	0	4	-104.692
0.247518	1	0	5	-112.984
0.247518	1	0	6	-88.6543
0.247518	1	0	1	-125.974
0.247518	1	0	2	-126.763
0.247518	1	0	3	-130.547
0.247518	1	0	8	-112.639
0.247518	1	0	9	-105.064
0.247518	1	0	7	-105.172
0.24825	1	0	4	-104.573
0.24825	1	0	5	-112.976
0.24825	1	0	6	-88.6778
0.24825	1	0	1	-126.053
0.24825	1	0	2	-126.706
0.24825	1	0	3	-130.621
0.24825	1	0	8	-112.675
0.24825	1	0	9	-105.203
0.24825	1	0	7	-105.172
0.2485	1	0	4	-104.599
0.2485	1	0	5	-112.916
0.2485	1	0	6	-88.6418
0.2485	1	0	1	-126.125
0.2485	1	0	2	-126.665
0.2485	1	0	3	-130.546
0.2485	1	0	8	-112.661
0.2485	1	0	9	-105.28
0.2485	1	0	7	-105.172
0.25	1	0	4	-104.658
0.25	1	0	5	-113.101
0.25	1	0	6	-88.7253
0.25	1	0	1	-125.956
0.25	1	0	2	-126.772
0.25	1	0	3	-130.463
0.25	1	0	8	-112.754
0.25	1	0	9	-105.065
0.25	1	0	7	-105.172
0.250018	1	0	4	-104.678
0.250018	1	0	5	-113.106
0.250018	1	0	6	-88.7443
0.250018	1	0	1	-125.961
0.250018	1	0	2	-126.761
0.250018	1	0	3	-130.465
0.250018	1	0	8	-112.75
0.250018	1	0	9	-105.079
0.250018	1	0	7	-105.172
0.25025	1	0	4	-104.793
0.25025	1	0	5	-113.236
0.25025	1	0	6	-88.7546
0.25025	1	0	1	-125.952
0.25025	1	0	2	-126.619
0.25025	1	0	3	-130.532
0.25025	1	0	8	-112.869
0.25025	1	0	9	-105.109
0.25025	1	0	7	-105.172
0.250268	1	0	4	-104.786
0.250268	1	0	5	-113.259
0.250268	1	0	6	-88.7511
0.250268	1	0	1	-125.962
0.250268	1	0	2	-126.625
0.250268	1	0	3	-130.517
0.250268	1	0	8	-112.866
0.250268	1	0	9	-105.096
0.250268	1	0	7	-105.172
0.25075	1	0	4	-104.754
0.25075	1	0	5	-113.337
0.25075	1	0	6	-88.7591
0.25075	1	0	1	-125.981
0.25075	1	0	2	-126.484
0.25075	1	0	3	-130.466
0.25075	1	0	8	-112.775
0.25075	1	0	9	-105.293
0.25075	1	0	7	-105.172
0.251	1	0	4	-104.793
0.251	1	0	5	-113.413
0.251	1	0	6	-88.7837
0.251	1	0	1	-125.961
0.251	1	0	2	-126.543
0.251	1	0	3	-130.41
0.251	1	0	8	-112.764
0.251	1	0	9	-105.339
0.251	1	0	7	-105.172
0.25275	1	0	4	-104.915
0.25275	1	0	5	-113.429
0.25275	1	0	6	-88.7997
0.25275	1	0	1	-126.074
0.25275	1	0	2	-126.398
0.25275	1	0	3	-130.636
0.25275	1	0	8	-112.754
0.25275	1	0	9	-105.113
0.25275	1	0	7	-105.172
0.252768	1	0	4	-104.914
0.252768	1	0	5	-113.429
0.252768	1	0	6	-88.7847
0.252768	1	0	1	-126.065
0.252768	1	0	2	-126.407
0.252768	1	0	3	-130.629
0.252768	1	0	8	-112.749
0.252768	1	0	9	-105.093
0.252768	1	0	7	-105.172
0.253	1	0	4	-104.927
0.253	1	0	5	-113.462
0.253	1	0	6	-88.7992
0.253	1	0	1	-126.007
0.253	1	0	2	-126.32
0.253	1	0	3	-130.665
0.253	1	0	8	-112.721
0.253	1	0	9	-105.08
0.253	1	0	7	-105.172
0.253018	1	0	4	-104.924
0.253018	1	0	5	-113.479
0.253018	1	0	6	-88.7874
0.253018	1	0	1	-126.004
0.253018	1	0	2	-126.336
0.253018	1	0	3	-130.643
0.253018	1	0	8	-112.719
0.253018	1	0	9	-105.077
0.253018	1	0	7	-105.172
0.25325	1	0	4	-104.957
0.25325	1	0	5	-113.423
0.25325	1	0	6	-88.8051
0.25325	1	0	1	-126.067
0.25325	1	0	2	-126.335
0.25325	1	0	3	-130.697
0.25325	1	0	8	-112.815
0.25325	1	0	9	-105.032
0.25325	1	0	7	-105.172
0.2535	1	0	4	-104.87
0.2535	1	0	5	-113.385
0.2535	1	0	6	-88.7644
0.2535	1	0	1	-126.037
0.2535	1	0	2	-126.346
0.2535	1	0	3	-130.662
0.2535	1	0	8	-112.83
0.2535	1	0	9	-104.934
0.2535	1	0	7	-105.172
0.255	1	0	4	-104.807
0.255	1	0	5	-113.548
0.255	1	0	6	-88.794
0.255	1	0	1	-125.838
0.255	1	0	2	-126.191
0.255	1	0	3	-130.707
0.255	1	0	8	-113.032
0.255	1	0	9	-104.932
0.255	1	0	7	-105.172
0.2555	1	0	4	-104.87
0.2555	1	0	5	-113.618
0.2555	1	0	6	-88.7164
0.2555	1	0	1	-125.722
0.2555	1	0	2	-126.295
0.2555	1	0	3	-130.702
0.2555	1	0	8	-113.071
0.2555	1	0	9	-104.852
0.2555	1	0	7	-105.172
0.255518	1	0	4	-104.839
0.255518	1	0	5	-113.625
0.255518	1	0	6	-88.7247
0.255518	1	0	1	-125.695
0.255518	1	0	2	-126.311
0.255518	1	0	3	-130.724
0.255518	1	0	8	-113.073
0.255518	1	0	9	-104.851
0.255518	1	0	7	-105.172
0.25575	1	0	4	-104.8
0.25575	1	0	5	-113.603
0.25575	1	0	6	-88.6805
0.25575	1	0	1	-125.699
0.25575	1	0	2	-126.287
0.25575	1	0	3	-130.713
0.25575	1	0	8	-113.114
0.25575	1	0	9	-104.831
0.25575	1	0	7	-105.172
0.256	1	0	4	-104.826
0.256	1	0	5	-113.514
0.256	1	0	6	-88.7215
0.256	1	0	1	-125.595
0.256	1	0	2	-126.215
0.256	1	0	3	-130.792
0.256	1	0	8	-113.141
0.256	1	0	9	-104.814
0.256	1	0	7	-105.172
0.2575	1	0	4	-105.206
0.2575	1	0	5	-113.403
0.2575	1	0	6	-88.8867
0.2575	1	0	1	-125.236
0.2575	1	0	2	-126.131
0.2575	1	0	3	-130.652
0.2575	1	0	8	-113.162
0.2575	1	0	9	-104.655
0.2575	1	0	7	-105.172
0.257518	1	0	4	-105.218
0.257518	1	0	5	-113.394
0.257518	1	0	6	-88.8818
0.257518	1	0	1	-125.232
0.257518	1	0	2	-126.128
0.257518	1	0	3	-130.642
0.257518	1	0	8	-113.145
0.257518	1	0	9	-104.671
0.257518	1	0	7	-105.172
0.25775	1	0	4	-105.258
0.25775	1	0	5	-113.449
0.25775	1	0	6	-88.9065
0.25775	1	0	1	-125.307
0.25775	1	0	2	-126.109
0.25775	1	0	3	-130.546
0.25775	1	0	8	-113.183
0.25775	1	0	9	-104.738
0.25775	1	0	7	-105.172
0.257768	1	0	4	-105.244
0.257768	1	0	5	-113.446
0.257768	1	0	6	-88.9025
0.257768	1	0	1	-125.294
0.257768	1	0	2	-126.083
0.257768	1	0	3	-130.551
0.257768	1	0	8	-113.168
0.257768	1	0	9	-104.736
0.257768	1	0	7	-105.172
0.258	1	0	4	-105.215
0.258	1	0	5	-113.458
0.258	1	0	6	-88.9759
0.258	1	0	1	-125.348
0.258	1	0	2	-125.975
0.258	1	0	3	-130.557
0.258	1	0	8	-113.014
0.258	1	0	9	-104.633
0.258	1	0	7	-105.172
0.258018	1	0	4	-105.199
0.258018	1	0	5	-113.45
0.258018	1	0	6	-88.9589
0.258018	1	0	1	-125.353
0.258018	1	0	2	-125.958
0.258018	1	0	3	-130.558
0.258018	1	0	8	-113.021
0.258018	1	0	9	-104.609
0.258018	1	0	7	-105.172
0.25825	1	0	4	-105.129
0.25825	1	0	5	-113.515
0.25825	1	0	6	-88.9388
0.25825	1	0	1	-125.301
0.25825	1	0	2	-125.9
0.25825	1	0	3	-130.57
0.25825	1	0	8	-113.04
0.25825	1	0	9	-104.562
0.25825	1	0	7	-105.172
0.258268	1	0	4	-105.137
0.258268	1	0	5	-113.507
0.258268	1	0	6	-88.9314
0.258268	1	0	1	-125.311
0.258268	1	0	2	-125.899
0.258268	1	0	3	-130.558
0.258268	1	0	8	-113.016
0.258268	1	0	9	-104.52
0.258268	1	0	7	-105.172
0.2585	1	0	4	-105.156
0.2585	1	0	5	-113.524
0.2585	1	0	6	-88.8651
0.2585	1	0	1	-125.245
0.2585	1	0	2	-125.896
0.2585	1	0	3	-130.597
0.2585	1	0	8	-113.034
0.2585	1	0	9	-104.493
0.2585	1	0	7	-105.172
0.26	1	0	4	-105.163
0.26	1	0	5	-113.683
0.26	1	0	6	-88.8697
0.26	1	0	1	-125.401
0.26	1	0	2	-125.921
0.26	1	0	3	-130.754
0.26	1	0	8	-113.105
0.26	1	0	9	-104.715
0.26	1	0	7	-105.172
0.260018	1	0	4	-105.162
0.260018	1	0	5	-113.645
0.260018	1	0	6	-88.8935
0.260018	1	0	1	-125.398
0.260018	1	0	2	-125.899
0.260018	1	0	3	-130.771
0.260018	1	0	8	-113.107
0.260018	1	0	9	-104.704
0.260018	1	0	7	-105.172
0.260036	1	0	4	-105.157
0.260036	1	0	5	-113.637
0.260036	1	0	6	-88.9061
0.260036	1	0	1	-125.427
0.260036	1	0	2	-125.89
0.260036	1	0	3	-130.767
0.260036	1	0	8	-113.145
0.260036	1	0	9	-104.705
0.260036	1	0	7	-105.172
0.26025	1	0	4	-105.106
0.26025	1	0	5	-113.714
0.26025	1	0	6	-88.8669
0.26025	1	0	1	-125.435
0.26025	1	0	2	-125.841
0.26025	1	0	3	-130.763
0.26025	1	0	8	-113.185
0.26025	1	0	9	-104.686
0.26025	1	0	7	-105.172
0.260268	1	0	4	-105.103
0.260268	1	0	5	-113.697
0.260268	1	0	6	-88.8494
0.260268	1	0	1	-125.452
0.260268	1	0	2	-125.837
0.260268	1	0	3	-130.767
0.260268	1	0	8	-113.175
0.260268	1	0	9	-104.679
0.260268	1	0	7	-105.172
0.26075	1	0	4	-105.178
0.26075	1	0	5	-113.534
0.26075	1	0	6	-88.9513
